time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,5.036071269378069e-06,0.020698137861971916,18.30433273246215,6.268058556640973,6.283185012549389,0.0,1.2309651670802868e-05,-0.03451479769179798,12.895940364161156,-0.00931757432121912,6.5107807776987425e-06,0.0,0.4853817038487996,-0.35786115736866925,900.4837456691288,900.450813464935
1.2000000000000006,5.781087829683106e-06,0.018184145854146194,19.08947162346514,6.267677863220943,1.303833983001823e-07,0.0,1.2465315397232877e-05,-0.049285225249025316,13.271050515104037,-0.0009783220581893407,8.229093600090422e-06,0.0,0.10245334449734095,-0.3537819467879559,900.2282027371377,900.5657845845784
1.2600000000000007,6.522696585474014e-06,0.014788688184294388,19.896253744391938,6.267530437057353,7.024522155063551e-07,0.0,1.2182396223181336e-05,-0.06384667303286443,13.617596159505053,-0.005592607613647547,1.214512559155836e-05,0.0,0.3011485323313332,-0.5340816424745134,900.4225812592983,900.235898937202
1.3200000000000007,7.2306349576985925e-06,0.010526796321825557,20.7230166579754,6.267101617405345,1.5480473036788567e-06,0.0,1.1313345030470467e-05,-0.07820624071461597,13.937297182627985,-0.010453038359806127,1.7989218103072542e-05,0.0,0.17341239271290648,-0.652443799027477,900.4356811036629,900.2391223752451
1.3800000000000008,7.862918327036202e-06,0.0054030485296117535,21.568169841942996,6.266459940207966,2.7348866336041056e-06,0.0,9.621660077497391e-06,-0.09260899843694763,14.230839957183411,-0.011182260600571023,2.336328902591788e-05,0.0,0.14490885000258158,-0.6256570983957546,900.1015859711993,900.0722551106921
1.4400000000000008,8.362782087578993e-06,-0.0005896500920685045,22.430225007237194,6.266142339474889,4.168297309981028e-06,0.0,6.871046841419997e-06,-0.10715009827355762,14.50091794174496,0.0044496149867549175,2.494393474634786e-05,0.0,-0.0964181056447459,-0.3527477505382366,899.870351842211,900.5031935912667
1.5000000000000009,8.663022271356818e-06,-0.007447378082206051,23.30780924890893,6.266514002511773,5.760925576581144e-06,0.0,2.9604789609558222e-06,-0.12134615858899328,14.748699563050438,0.00947400594034296,2.9743351098345475e-05,0.0,0.22210479303098518,-0.5912608285102394,900.0831238103141,900.2863757595366
1.560000000000001,8.691016723593539e-06,-0.015135503870884508,24.19963687622576,6.267270848065918,7.592707485848393e-06,0.0,-2.2269683974840946e-06,-0.13479394992031746,14.97591342411719,0.01825254516839418,3.2102346465574606e-05,0.0,-0.027852180656279146,-0.4154581541589185,900.0792819445132,900.4343841500873
1.620000000000001,8.36686746871823e-06,-0.023599468995468297,25.10450551376435,6.268899328776234,9.52091551731371e-06,0.0,-8.782643001952491e-06,-0.14712879308003113,15.183614894399394,0.04071404311745572,3.2205708501994135e-05,0.0,-0.02544517929099363,-0.09042862693276604,899.7529801890768,900.6619289380759
1.680000000000001,7.608580920371325e-06,-0.03275043844988403,26.021284096853712,6.2719989406079115,1.145325775020467e-05,0.0,-1.669038507942892e-05,-0.1575419659696209,15.373121021507329,0.06754764904401107,3.220569463044165e-05,0.0,0.0484096469214757,0.023883292753367674,899.5797420251203,900.6661935804498
1.740000000000001,6.336714372489961e-06,-0.042441101281542326,26.948913490590833,6.2767092020462165,1.3385599150872451e-05,0.0,-2.589461593926472e-05,-0.1649568634666767,15.54551436535461,0.09440016906631091,3.2205680758901115e-05,0.0,0.14742078375118736,0.24101014194204834,899.3973650683596,900.4860121300957
1.8000000000000012,4.474851038193353e-06,-0.05245970099221818,27.886413364375056,6.2830370785574665,1.5317939718428875e-05,0.0,-3.6350700849521304e-05,-0.16832173665102884,15.702332001683576,0.12147263745334687,3.2205666887372535e-05,0.0,0.05039563163883928,0.13562392419390665,899.2665732278093,900.3662775680874
1.8600000000000012,1.9487226044928854e-06,-0.06253327070587382,28.83290840405725,0.0077850351988786315,1.731391873693866e-05,0.0,-4.80350647904728e-05,-0.1666471249851966,15.845530595561373,0.14788665453203986,3.538753217370689e-05,0.0,-0.20469884259194995,-0.523134042921273,899.3657726938786,900.4414810058731
1.9200000000000013,-1.3167927552895139e-06,-0.07233159682377427,29.787636455531246,0.017124690065013937,1.9435957357316624e-05,0.0,-6.1009411240026134e-05,-0.1590272020575309,15.976925876110641,0.1678668779913059,3.532686663306529e-05,0.0,-0.37694999278877206,-0.37104399713951247,899.787096013855,900.6051881640402
1.9800000000000013,-5.399439819390711e-06,-0.0814777631068533,30.74987793151954,0.02726759970968029,2.1574187766049135e-05,0.0,-7.526946543005183e-05,-0.14484743881786366,16.09614861911609,0.17130991856610875,3.6257779724461635e-05,0.0,-0.12470413362344474,-0.2887211649492491,899.9619307891435,900.1128274351801
2.0400000000000014,-1.0377168251864661e-05,-0.08957144906376657,31.718983638476615,0.03735629203132529,2.3750083788520726e-05,0.0,-9.084702156469531e-05,-0.12397042230102429,16.205865973079515,0.16092511330201756,3.62792416699649e-05,0.0,-0.19451991954683262,-0.19850079283299424,900.5818751022202,900.1729083398309
2.1000000000000014,-1.632817145733414e-05,-0.09622227351453902,32.694372172400335,0.047185526772983266,2.5935752991479433e-05,0.0,-0.00010770966032795087,-0.09682596086743128,16.305711219209662,0.16905398640029592,3.6724975064289214e-05,0.0,-0.0571655266771777,-0.18904056593378243,900.1633478341358,900.503003361163
2.1600000000000015,-2.3329156480865222e-05,-0.10106171687584861,33.675472389576775,0.05740851719715412,2.8137384067150606e-05,0.0,-0.00012584654418480793,-0.06357489090889698,16.39638759115157,0.17291397076308254,3.663160360053752e-05,0.0,-0.0824612033805836,0.19356300352160166,900.1440891960176,900.312043690753
2.2200000000000015,-3.145727008407253e-05,-0.10371982784616217,34.661791167582685,0.06791325865204545,3.0315231390964925e-05,0.0,-0.00014527754890991326,-0.024112862621831245,16.47976801104818,0.17908604590643437,3.562915086015982e-05,0.0,-0.2702169597976435,0.06465319088786925,900.3181218677787,900.5803576419777
2.2800000000000016,-4.078886779007159e-05,-0.10382309340010608,35.65289922565411,0.0788341134624222,3.2411472506765904e-05,0.0,-0.00016595472259883952,0.02160307110619407,16.556132785295205,0.18730050787772554,3.355371858905735e-05,0.0,-0.3888096551477168,0.2827724347601213,900.370159984506,900.7161747682816
2.3400000000000016,-5.139622206368265e-05,-0.10099333305815014,36.648379735180534,0.09020517376389314,3.4391143103107424e-05,0.0,-0.00018779074125250565,0.07367898057232845,16.625618158749994,0.19361357445346059,3.187606951953605e-05,0.0,-0.3495691850831418,0.4529074505826492,900.3335128127046,900.6039570554086
2.4000000000000017,-6.334751545439446e-05,-0.09484192839971034,37.647865491987524,0.10229799304948184,3.626789033894795e-05,0.0,-0.00021074305571127877,0.1323604346280148,16.68972228787392,0.21394683877513201,3.008519637090602e-05,0.0,-0.3611730131145018,0.3751951886584246,900.2438342244179,901.0835306234732
2.4600000000000017,-7.670640106337542e-05,-0.0849643222907705,38.65101177934645,0.11547948923512763,3.79949164548421e-05,0.0,-0.00023469962494988446,0.19797034495615795,16.74773609268916,0.22921942510802212,2.618078670988519e-05,0.0,-0.5332876656936549,0.5068572447151783,900.1350396641659,900.7739261252491
2.520000000000002,-9.153051031376828e-05,-0.07092869564065425,39.65748238232829,0.1294472816438752,3.954019117013985e-05,0.0,-0.00025956569572178976,0.2710192931364219,16.800615088592565,0.23912128734303556,2.4902148908198356e-05,0.0,-0.3051804646408391,0.42882547956942435,900.1362618211522,900.5608299752967
2.580000000000002,-0.00010787216868125333,-0.0522777071114006,40.66699435228993,0.1439096745805557,4.103279513678615e-05,0.0,-0.0002852801617895207,0.3518487995777004,16.849179000379653,0.24461810712753762,2.482590048023728e-05,0.0,-0.07452059984381193,0.7879639691906,900.2179675584654,900.4662138219577
2.640000000000002,-0.00012578234158893743,-0.028537513840273802,41.679312758077835,0.1586705130456627,4.252234900103957e-05,0.0,-0.0003118505560805535,0.44067478972068136,16.894208527015103,0.24866390494921956,2.4825892237539006e-05,0.0,0.027478543840915026,0.4839631686937145,900.3663973901234,900.5570932354158
2.700000000000002,-0.0001453122424436867,0.0007731526525643059,42.69422510204655,0.17373072437302728,4.4006872958135546e-05,0.0,-0.00033927231333367644,0.5375448626534852,16.935685215524266,0.25530604603517976,2.457441290916739e-05,0.0,-0.13534073887671216,0.47341351915379887,900.3377535171227,900.6347162943316
2.760000000000002,-0.00016651238000229963,0.03613774807272036,43.71150992084627,0.18913183448364457,4.547359760920244e-05,0.0,-0.0003675253684169898,0.6424954844112858,16.973335090456416,0.25930458638324205,2.418740553497007e-05,0.0,-0.1678957112489263,0.41160933016628803,900.2411263375178,900.4325899353997
2.820000000000002,-0.00018943417181912993,0.07805154843242157,44.730979601762044,0.2050082610570625,4.692065518430155e-05,0.0,-0.00039666003347151767,0.7558758400845352,17.008533221242182,0.2735100388586788,2.397806730787787e-05,0.0,-0.12348115077995254,0.4498771344427468,900.2442824546547,900.8506327013423
